Ticker,Company,Sector,Industry,mcap_2019,mcap_2020,mcap_2021,mcap_2022,mcap_2023,mcap_2024,pe_2019,pe_2020,pe_2021,pe_2022,pe_2023,pe_2024,dy_2019,dy_2020,dy_2021,dy_2022,dy_2023,dy_2024,pscore_2019,pscore_2020,pscore_2021,pscore_2022,pscore_2023,pscore_2024,azscore_2019,azscore_2020,azscore_2021,azscore_2022,azscore_2023,azscore_2024,fcfyield_2019,fcfyield_2020,fcfyield_2021,fcfyield_2022,fcfyield_2023,fcfyield_2024,roic_2019,roic_2020,roic_2021,roic_2022,roic_2023,roic_2024,rg_2019,rg_2020,rg_2021,rg_2022,rg_2023,rg_2024,ndebitda_2019,ndebitda_2020,ndebitda_2021,ndebitda_2022,ndebitda_2023,ndebitda_2024,gpm_2019,gpm_2020,gpm_2021,gpm_2022,gpm_2023,gpm_2024,epsdg_2019,epsdg_2020,epsdg_2021,epsdg_2022,epsdg_2023,epsdg_2024
BEEM,Beam Global,Technology,Solar,25737990,646678675,173147400,177372910,102083542,25737990,"-5,290949739","-87,32808297","-25,04751122","-8,795357687","-5,449940847","-4,108187378",0,0,0,0,0,0,1,1,1,1,1,1,"-3,625039521","-3,625039521","-3,625039521","-3,625039521","-3,625039521","-3,625039521","-0,2371424265","-0,00987831611","-0,04230892093","-0,1096757829","-0,1641111418","-0,06518000447","-0,5114186351","-0,1645207074","-0,2342479855","-0,7828158501","-0,2647336546","-0,2364001819","-0,1705271743","0,2149653383","0,4495157278","1,443345923","2,062195954","-0,2675010764","1,032322144","4,70811443","3,071905053","-0,0009159482759","0,6436432905","0,3862905583","-0,03008366355","-0,1144821145","-0,1078649189","-0,07578995226","0,01787596692","0,1478838982","0,2903225806","0,04545454545","0,119047619","-1,689189189","0,3467336683","0,4076923077"
BIIB,Biogen Inc,Healthcare,Drug Manufacturers - General,51274944000,37194234000,35292232000,39904172000,37495773000,51274944000,"9,428238601","9,848016298","22,9882861","13,20570941","32,24874602","13,65055998",0,0,0,0,0,0,5,5,5,5,5,5,"3,251117382","3,251117382","3,251117382","3,251117382","3,251117382","3,251117382","0,1182333363","0,09657857026","0,09453743691","0,02843191337","0,03300393582","0,1129106763","0,2465920949","0,1767998945","0,1316477635","0,1118573216","0,07973009221","0,08787158793","0,06875840897","-0,06491212208","-0,1831887896","-0,07360426892","-0,0332042385","-0,01623693521","0,4462331555","1,271851692","1,361599633","0,9032486075","2,645477493","1,420469339","0,8639996105","0,8657304792","0,8078894889","0,7760532369","0,7424254748","0,7612211784","0,4559777572","-0,2106938256","-0,5806451613","1,006730769","-0,6181121227","0,4040150565"
BITF,Bitfarms Ltd,Financial,Capital Markets,25610808,161338975,977377000,98648000,972385230,25610808,"8,834359434","-9,904751673","35,97561833","-0,520492815","-7,006019629","-11,42848714",0,0,0,0,0,0,1,1,1,1,1,1,"4,663667672","4,663667672","4,663667672","4,663667672","4,663667672","4,663667672","-0,693379139","0,01697672905","-0,2894288373","-1,736222925","-0,2319666582","-0,7775504513","-0,12067836","-0,1528938761","0,07300706872","-0,8015361764","-0,2270956824","-0,1342775233","-0,04094068925","0,0703864779","3,884044607","-0,159672195","0,02764905777","0,3177992157","2,080295004","15,22131704","-0,5792040605","-0,321402058","3,684853859","-0,4858914353","0,3528268715","0,08278823156","0,6556100324","0,07384783891","-0,1469057021","-0,1677666541","1,185625","-7,397306397","1,684210526","-9,846153846","0,6347826087","0,6904761905"
BLRX,Bioline Rx Ltd ADR,Healthcare,Biotechnology,878442330,1699114327,3606359300,1217692304,4515121949,878442330,"-34,52182386","-56,59752599","-133,3022585","-48,80334673","-66,54057365","-74,14815771",0,0,0,0,0,0,2,2,2,2,2,2,"-11,488449","-11,488449","-11,488449","-11,488449","-11,488449","-11,488449","-0,02588559228","-0,01365770368","-0,006563405924","-0,021808465","-0,005678986167","-0,06424704495","-0,6318072506","-0,5741510568","-0,3321447243","-0,4308449331","-2,002659789","-0,7160450511",0,0,0,0,0,"5,029166667","-0,2276961109","0,331473093","0,3463902966","-0,06094095358","-0,1285078653","1,175089331",0,0,0,0,"0,2308333333","0,6799239806","0,1428571429","0,3333333333","0,66","0,2107843137","-0,9534161491","0,8775834658"
BMRA,Biomerica Inc,Healthcare,Medical Devices,231113352,470231719,398973368,361303932,168216460,231113352,"-69,29455425","-220,7934647","-46,77856506","-78,31547431","-21,72700115","-13,05661382",0,0,0,0,0,0,4,4,4,4,4,4,"-10,50973144","-10,50973144","-10,50973144","-10,50973144","-10,50973144","-10,50973144","-0,01456436036","-0,008551541289","-0,01592572962","-0,001834201557","-0,03578915612","-0,07015796277","-0,60608093","-0,1502292657","-0,6914366309","-0,467243873","-0,5640324848","-0,8632049892","-0,06532906436","0,286891027","0,07565185468","1,621383279","-0,7170852478","0,01423487544","0,3113370787","3,548589186","0,3655478087","1,151917492","1,256839348","0,5648256299","0,248431648","0,2662263468","0,05087979251","0,1577740168","0,08353624274","0,1128347184","-0,5294117647","0,1153846154","-1,347826087","0,3333333333","-0,3888888889","0,28"
BOOM,DMC Global Inc,Industrials,Conglomerates,660490550,668346704,758912350,376838140,367803983,660490550,"19,24760094","-453,0313754","-150,7912371","26,53493802","17,16188136","-0,9108157956","0,004215457924","0,005860740105",0,0,0,"0,01729416868",5,5,5,5,5,5,"1,856516094","1,856516094","1,856516094","1,856516094","1,856516094","1,856516094","0,05705672666","0,02580820442","-0,03078013635","0,07001591709","0,1360837284","0,2027706689","0,1663610701","-0,003062714086","-0,001242134898","0,0235822354","0,05460863494","-0,2310750099","0,2178758627","-0,4235668469","0,13507534","1,514603156","0,0995312543","-0,1061433172","0,06111870264","-0,8364799026","14,81625814","1,753474484","1,378563534","-1,048273026","0,3645403094","0,2480919528","0,2286680891","0,2835208214","0,294849191","0,2342206826","0,1176470588","-1,041885965","-1,722513089","3,769230769","0,5","-8,592592593"
BRTX,BioRestorative Therapies Inc,Healthcare,Biotechnology,7973240,21913765,15290696,10084626,"8190035,58",7973240,"-0,007603825534","-0,9663916332","-0,116352428","-0,7524494611","-0,7044536205","-1,236435202",0,0,0,0,0,0,2,2,2,2,2,2,"-46,95889396","-46,95889396","-46,95889396","-46,95889396","-46,95889396","-46,95889396","-62,43818459","-0,1803098569","-0,6519299773","-0,6385820761","-0,8995017748","-0,7508752981","1,707775518","-0,7952526577","-1,181439181","-1,79135703","-1,497121581","-1,354432271","0,1711711712","-0,4076923077","-0,4025974026","1,604347826","0,2170283806","1,750342936","-0,8434747354","-0,1822159807","0,7763915272","0,07534172027","0,04822830478","0,04820370824",1,1,1,1,1,"0,9299950125","0,2463009765","0,9911244259","-0,306022409","0,9021447721","0,3232876712","0,5303643725"
BYRN,Byrna Technologies Inc,Industrials,Aerospace & Defense,19885246,215857448,317601599,171383968,140805241,19885246,"-3,287265978","-14,24087392","-87,92560892","-24,56233109","-15,65305181","34,00722729",0,0,0,0,0,0,5,5,5,5,5,5,"15,94738559","15,94738559","15,94738559","15,94738559","15,94738559","15,94738559","-0,2771914491","0,006220266366","-0,02173839434","-0,08818427722","0,02330971421","0,02158978955","-1,241164844","-0,4422208539","-0,04642243272","-0,1581531412","-0,1757988807","0,1169878821","2,694321556","16,92076429","1,54492631","0,139373814","-0,1122491465","1,01097458","-1,25928379","0,1721814143","19,69079886","2,547847586","2,848651961","-1,738789512","0,1611898933","0,4532196245","0,5429316888","0,5470480473","0,5545211519","0,6153738514","-1,47826087","-0,7368421053","0,7777777778","-0,5909090909","-0,05714285714","2,486486486"
CDTX,Cidara Therapeutics Inc,Healthcare,Biotechnology,145368345,83908360,85988398,54389248,71327894,145368345,"-2,79737253","-1,152594195","-1,567900784","-1,573586676","-3,027228271","-1,00501146",0,0,0,0,0,0,2,2,2,2,2,2,"32,57626267","32,57626267","32,57626267","32,57626267","32,57626267","32,57626267","-0,248517542","-0,6568872517","-0,3795654186","-0,5410111985","-0,3304216151","-1,035059679","-0,8418886199","-2,409261619","-0,9380202899","-4,590709784","-29,67105263","-1,055235972",0,"-0,423045661","3,108063313","0,3000887598","-0,638732001","-0,9452390156","0,9310802976","0,3947795873","1,36005325","0,9448441247","1,146689921","1,059021203","-1,218551279",1,"-0,4743605261",1,"-0,578963192",1,"0,4129767646","-0,3454070202","0,5506522342","0,4064237183","0,4536940687","-4,095238095"
CENT,Central Garden & Pet Co,Consumer Defensive,Packaged Foods,1320656730,1627915730,2203004180,1538153190,2622356520,1320656730,"14,17628629","13,24734661","12,98588892","10,31156738","14,71063819","22,30266014",0,0,0,0,0,0,7,7,7,7,7,7,"2,577618719","2,577618719","2,577618719","2,577618719","2,577618719","2,577618719","0,1318246574","0,138379149","0,08652935488","-0,09511923319","0,1772818269","0,1460597972","0,0673298984","0,08096888793","0,07648562371","0,06967715348","0,05502691395","0,04596412974","0,07567521696","0,1311362521","0,2256252901","0,01056517512","-0,008538040633","-0,03311790067","0,9186997221","0,5599816754","2,536839062","3,115486745","2,883390305","2,293641813","0,2954418991","0,2903191939","0,2938843424","0,2972229577","0,2860478121","0,2948747992","-0,3060344828","0,3664596273","0,25","0,01818181818","-0,1607142857","-0,3106382979"
CENTA,Central Garden & Pet Co,Consumer Defensive,Packaged Foods,1320656730,1627915730,2203004180,1538153190,2622356520,1320656730,"14,17628629","13,24734661","12,98588892","10,31156738","14,71063819","22,30266014",0,0,0,0,0,0,7,7,7,7,7,7,"2,5990993","2,5990993","2,5990993","2,5990993","2,5990993","2,5990993","0,1318246574","0,138379149","0,08652935488","-0,09511923319","0,1772818269","0,1460597972","0,0673298984","0,08096888793","0,07648562371","0,06967715348","0,05502691395","0,04596412974","0,07567521696","0,1311362521","0,2256252901","0,01056517512","-0,008538040633","-0,03311790067","0,9186997221","0,5599816754","2,536839062","3,115486745","2,883390305","2,293641813","0,2954418991","0,2903191939","0,2938843424","0,2972229577","0,2860478121","0,2948747992","-0,3060344828","0,3664596273","0,25","0,01818181818","-0,1607142857","-0,3106382979"
CGC,Canopy Growth Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,73505108179,93267267139,34417885669,1122920082,423717060,73505108179,"-53,70199531","-86,53391969","-11,96194427","-0,3345777281","-1,574352449","-0,2354107764",0,0,0,0,0,0,4,4,4,4,4,4,"-13,63814991","-13,63814991","-13,63814991","-13,63814991","-13,63814991","-13,63814991","-0,02106230889","-0,004237696525","-0,1601427087","-0,5178680672","-0,2763369197","-1,257291083","-0,3363271396","-0,1871863788","-0,1810429577","-1,182097175","-0,193052722","-0,138779074","0,7618195554","0,370830951","-0,1297907798","-0,2994456579","-0,1083471117","-0,09473794027","0,3455175627","-1,255490345","-16,31233601","-0,2590223225","-1,590972007","-0,4894243809","-0,07945392355","0,1224917635","-0,3939760227","-0,1906329425","0,2721961595","0,2955854198","-0,959798995","-0,141025641","-0,7303370787","-8,181818182","0,8756718529","0,3708759954"
CLGN,CollPlant Biotechnologies Ltd,Healthcare,Biotechnology,33982898,75009657,175500100,93407116,73182574,33982898,"-2,545894993","-12,84594828","688,1535102","-5,443316898","-10,36854018","-2,482692998",0,0,0,0,0,0,3,3,3,3,3,3,"-11,71576132","-11,71576132","-11,71576132","-11,71576132","-11,71576132","-11,71576132","-0,2531104749","-0,06590043004","0,006579093317","-0,162512781","-0,05107396645","-0,3534857047","-0,9816053512","-0,7093627265","0,00133390794","-0,4858206411","-0,2384837614","-1,042608485","-0,5159114356","1,647540984","1,5486394","-0,9808835752","35,65217391","-0,9530066612","0,01639499621","-0,01082677165","-9,111747851","1,690926336","3,980870154","0,5675710428","0,02243313201","0,4365325077","0,8718112653","-3,936454849","0,7177662195","-4,170873786","-1,062937063","0,7152542373","1,040714286","-45,44444444","0,5921052632","-1,338709677"
CLWT,"Euro Tech Holdings Co., Ltd",Industrials,Pollution & Treatment Controls,"7809468,47",11656497,16469453,11677002,12807599,"7809468,47","-39,81186178","14,37837479","16,6526329","29,96463079","6,804731937","14,61572501",0,"0,1174824545","0,06260073975","0,04196456094",0,"0,05751336005",6,6,6,6,6,6,"4,143894708","4,143894708","4,143894708","4,143894708","4,143894708","4,143894708","-0,04937607378","-0,1850416489","0,1333984726","0,04106015229","-0,006833319276","0,07233446904","-0,02676817289","-0,08275693025","0,07872174591","0,04212232211","-0,01438683408","0,02118982935","-0,1345503382","-0,2323122019","0,6012577675","-0,3010566673","0,2000802729","-0,1425306577","21,26582278","-5,270125224","-3,551252847","-32,33540373","-2,961560862","-5,369360902","0,2538651647","0,2758853036","0,2662708061","0,3089169844","0,2152173913","0,2895404017","-2,485380117","4,917322835","0,3065326633","-0,6330769231","4,031446541","-0,6041666667"
COMM,CommScope Holding Company Inc,Technology,Communication Equipment,2765631000,2702780000,2267616000,1531529981,598122000,2765631000,"-2,957076923","-4,599093129","-4,858936446","-1,184544254","-0,3947026812","-3,88394993","0,01589898578","0,005422582211","0,01913029242","0,009774401564",0,0,8,8,8,8,8,8,"0,736522139","0,736522139","0,736522139","0,736522139","0,736522139","0,736522139","0,1791091693","0,1194484893","-0,004048503744","0,05818720931","0,3978222343","0,2218394591","0,01044096589","0,02005214009","0,02273929054","0,06201582247","0,02745610758","0,04365079365","0,8266580307","0,01088063654","0,01787598241","-0,1236796441","-0,3933047165","-0,07872601419","39,38483981","12,29600857","11,48548585","108,9378664","36,76152557","13,61101682","0,2170015937","0,2509868538","0,2468818056","0,2864831821","0,2978401822","0,3184649769","-7,972222222","0,3625498008","0,203125","-1,545098039","-0,1463790447","0,7607526882"
CPRX,Catalyst Pharmaceuticals Inc,Healthcare,Biotechnology,387777551,346741181,738208219,1945249305,1793878208,387777551,"12,111096","4,610820178","17,72651316","23,14384708","25,01837785","15,08471258",0,0,0,0,0,0,5,5,5,5,5,5,"15,93583691","15,93583691","15,93583691","15,93583691","15,93583691","15,93583691","0,08960727856","0,1302260795","0,08480189927","0,06033906317","0,03462291679","0,09677623716","0,3427693147","0,243493076","0,1860874731","0,253764707","0,1663020136","0,2022463526","203,612","0,1638906809","0,1827450388","0,5209716473","0,8590029085","0,2348796094","-2,778206286","-3,145500664","-3,180915609","-2,857097122","-1,120190822","-2,208541937","0,8557367114","0,8569029083","0,8446102831","0,8394373562","0,8694965395","0,8599954447","1,909090909","1,366666667","-0,4788732394","1,027027027","-0,16","1,079365079"
CPSH,CPS Technologies Corporation,Technology,Electronic Components,13339510,37764565,54537558,38871764,34120155,13339510,"-21,72893825","33,41833075","18,9765121","18,20474096","24,85953119","-7,505009866",0,0,0,0,0,0,2,2,2,2,2,2,"9,969920182","9,969920182","9,969920182","9,969920182","9,969920182","9,969920182","-0,1262937863","0,0443172988","0,02445724527","0,08019329645","0,01612154269","-0,1899865126","-0,08845324752","0,1388073905","0,03688578785","0,09994700231","0,06723245684","-0,2276663497","-0,005212478588","-0,02775253915","0,07552739808","0,1843221978","0,03624789116","-0,2332903555","-18,0158928","0,02941946041","-4,387360736","-2,873782861","-3,850523152","0,8050958115","0,1183245767","0,1997719883","0,2133593537","0,2746116644","0,2477404341","-0,005616439744","0,8275","2,407867495","2,235294118","-0,3181818182","-0,3753333333","-3,34791889"
CRESY,Cresud ADR,Industrials,Conglomerates,344946592,238915468,278458586,382826604,569773188,344946592,"-0,5797744121","1,064734159","-0,6803493446","0,1385243586","0,8188425957","5,407715524",0,"0,2476588575","0,3856769597","1,618219172","0,3286300261","0,2912799887",6,6,6,6,6,6,"0,5621537934","0,5621537934","0,5621537934","0,5621537934","0,5621537934","0,5621537934","1,515035903","8,189336992","0,7928226857","3,439408346","0,7025159882","-0,02810817599","-0,06148697953","0,08617327697","-0,09410877592","0,3249478411","-0,03528177827","-0,04282822999","-0,4903930693","0,7303961792","0,8229901269","4,120416194","-0,07853547722","0,00559928302","-7,158408727","4,890573184","1,718273456","10,8564847","8,062265876","7,604170488","0,5045761535","0,4255508001","0,1883745748","0,4430066797","0,5461400146","0,4098454678","-7,459388646","1,107625744","-11,16080402","6,409000989","-0,4561122794","-0,5301336471"
CRMD,CorMedix Inc,Healthcare,Biotechnology,189714070,269923935,174024118,173800653,215799717,189714070,"-10,69959282","-9,634031191","-6,066666559","-5,702710348","-4,130306783","-26,59560972",0,0,0,0,0,0,4,4,4,4,4,4,"1,469252321","1,469252321","1,469252321","1,469252321","1,469252321","1,469252321","-0,08581490773","-0,1040465374","-0,1319404204","-0,1450942261","-0,2023915711","-0,1063842695","-0,8882466408","-0,487160405","-0,4423656835","-0,5376060822","-0,6913959303","-0,2435346683","-0,3409307185","-0,1554545904","-0,2018760111","-0,657434952",-1,0,"0,7891483903","1,512660564","1,783569853","1,416632243","0,929508336","2,114684357","-0,3176095966","0,1437313726","0,2199585201","0,942912182",0,"0,9266074364","0,5496688742","-0,1323529412","0,02597402597","0,01333333333","-0,2297297297","0,6703296703"
CRNT,Ceragon Networks Ltd,Technology,Communication Equipment,169207273,218365133,211225033,161103816,183717013,169207273,"-71,93806318","-13,19893107","-14,51377556","-8,161612861","29,38495046","16,7274226",0,0,0,0,0,0,6,6,6,6,6,6,"1,37042097","1,37042097","1,37042097","1,37042097","1,37042097","1,37042097","-0,1648472015","0,04950439534","-0,1143718684","-0,1077576043","0,09841641282","0,02418313175","-0,6301645964","-0,04179799842","0,02451553007","-0,05531363951","0,05124021631","0,1542220243","-0,1695126703","-0,07949352728","0,1060746117","0,01515651761","0,1761882015","0,1354085357","0,07174416158","-4,032894737","1,47510897","-26,52401011","0,7262869045","0,1278369616","0,3391028177","0,2877537745","0,3039454407","0,3152829019","0,3452656987","0,3471701464","-1,075357143","-8,478672986","0,1","0,5116666667","1,828213879","2,708791209"
CRNX,Crinetics Pharmaceuticals Inc,Healthcare,Biotechnology,614403920,465799320,1347606928,985253700,2389054680,614403920,"-12,2448925","-5,820480139","-10,14452448","-5,803332154","-9,631174247","-13,84156856",0,0,0,0,0,0,3,3,3,3,3,3,"25,87245341","25,87245341","25,87245341","25,87245341","25,87245341","25,87245341","-0,07727795242","-0,144808935","-0,08152629115","-0,122847274","-0,08275955809","-0,05563917885","-0,4385106019","-0,4333645551","-0,3214793147","-0,5157601766","-0,3737642388","-0,2451803829","-0,5086490939","-0,9404861693","14,18309859","3,394248609","-0,1528393498","-0,7410914528","0,7048003407","1,203607864","1,850730474","0,1773347893","0,01430635186","0,6332717388","0,06705783738","-801,7887324",1,1,1,1,"0,08071748879","-0,1804878049","-0,1570247934","-0,125","-0,1714285714",0
CUE,Cue Biopharma Inc,Healthcare,Biotechnology,421793685,380735907,369117491,111640182,124461450,421793685,"-9,534697348","-8,013739686","-8,012424433","-1,916620108","-2,380948419","-1,509512202",0,0,0,0,0,0,3,3,3,3,3,3,"-18,87655585","-18,87655585","-18,87655585","-18,87655585","-18,87655585","-18,87655585","-0,08814540617","-0,09219777588","-0,1123400999","-0,4131593191","-0,330823092","-0,5927727235","-0,5709727799","-0,5118751225","-0,5639315786","-0,6261912045","-1,007126304","-1,573459716","2,026710041","-0,08790540871","3,736788378","-0,9166743076","3,409638554","0,6916211293","1,070520446","1,539609491","1,151958646","0,6396783585","0,7343654999","0,3619431091","-6,948193796","-9,634828054","1,118997455",1,"-5,939344262",1,"0,1443298969","0,06024096386","0,09615384615","-0,05673758865","0,255033557","0,3513513514"
CVV,CVD Equipment Corp,Industrials,Specialty Industrial Machinery,21335835,23761504,27450912,37252768,30232583,21335835,"-3,33932302","-3,99075972","5,81879067","-165,644375","-7,193980861","-15,82306533",0,0,0,0,0,0,4,4,4,4,4,4,"5,64748425","5,64748425","5,64748425","5,64748425","5,64748425","5,64748425","-0,100213326","-0,1117785625","-0,1632406329","-0,01412233717","-0,02075099997","-0,0531097012","-0,1186566707","-0,1648653081","-0,149786816","-0,06112321878","-0,1832143237","-0,09424247152","-0,1926254623","-0,1387734154","-0,02796766401","0,569465556","-0,06601324914","0,1147704177","-0,9998196617","-1,056955099","-2,576150917","-21,28091603","4,047351287","10,529462","0,1423435912","0,1703527596","0,1870857907","0,2567311045","0,2103363889","0,2355633279","-0,2","0,05208333333","1,78021978","-1,046901408","-17,61861862","0,5483870968"
DDOG,Datadog Inc,Technology,Software - Application,11162289900,30125986960,61566927480,23325078000,39921275100,11162289900,"-316,2418875","-1204,483399","-2653,388252","-462,173744","809,8156305","261,4240151",0,0,0,0,0,0,6,6,6,6,6,6,"11,42643263","11,42643263","11,42643263","11,42643263","11,42643263","11,42643263","0,0001496858129","0,002814270524","0,004551223487","0,01524925877","0,01607805498","0,01740133782","-0,02370198113","-0,008561214893","-0,01023151227","-0,02588880714","-0,009131088527","0,01065872657","0,8315099683","0,6634489222","0,704791985","0,628232943","0,2705862337","0,2611946575","148,8826955","12,27523528","20,99389862","12,13071514","3,808014167","1,871759312","0,7548128342","0,7842513083","0,7717256489","0,7925091039","0,8070189287","0,8076366989","0,2","0,3191666667","0,1787025704","-1,384500745","1,875","2,714285714"
DHC,Diversified Healthcare Trust,Real Estate,REIT - Healthcare Facilities,2005926360,979876080,735880410,154301901,894514500,2005926360,"-22,72800707","-7,02376485","4,21350038","-9,77201649","-3,042683808","-1,487975854","0,09959145081","0,04372195237","0,01297396063","0,06207191427","0,01074171249","0,01747407341",5,5,5,5,5,5,"-0,2768388945","-0,2768388945","-0,2768388945","-0,2768388945","-0,2768388945","-0,2768388945","0,132565701","0,1618646402","-0,08611636362","-0,2617880389","0,01173583867","0,2036971996","0,07573898636","0,05648237351","-0,002079122332","-0,01528603225","0,03729209926","0,04507972308","-0,06893258286","0,5690219246","-0,15245713","-0,07203957166","0,09874209819","0,0603549012","7,165655531","9,608341717","4,300805087","5,656968739","12,92362679","12,02941343","0,5172142613","0,2419416112","0,2106690804","0,1359462622","0,159755174","0,171439328","-1,305785124","-0,5945945946","2,237288136","-1,090684932","-17,58006042","-0,2601626016"
DUOT,Duos Technologies Group Inc,Technology,Software - Application,17979254,14984223,27464070,14311104,21185483,17979254,"-4,82399652","-2,086365903","-3,153941643","-1,799093431","-1,858444884","-4,297751422",0,0,0,0,0,0,5,5,5,5,5,5,"4,959422487","4,959422487","4,959422487","4,959422487","4,959422487","4,959422487","-0,3556462681","-0,3209896658","-0,3763414","-0,6897108317","-0,4710137677","-0,1152106341","-1,689261547","-1,777418066","-1,24443069","-0,7312912021","-1,098909545","-0,5035869279","0,1321890915","-0,4106544714","0,02742340021","0,8174959869","-0,5023304121","-0,02547288935","-0,7467501148","0,3452795841","-0,7902632439","-0,6724781269","-0,2515474679","-0,2861775544","0,4751329326","0,02933484986","0,246920641","0,3162794592","0,1751902439","0,0644447756","-0,3490566038","-0,4615384615","0,0956937799","0,4126984127","-0,4054054054","0,108974359"
ELTK,Eltek Ltd,Technology,Electronic Components,15767121,24350230,21724800,24043500,83379150,15767121,"7,497535081","8,670055548","4,311595166","7,525020103","12,95968834","17,35035143",0,0,0,"0,04135650293","0,01604461886",0,2,2,2,2,2,2,"3,267324022","3,267324022","3,267324022","3,267324022","3,267324022","3,267324022","0,1225164881","0,09596884473","0,1077044191","0,0333681241","0,07809757703","-0,06776017669","0,08571628974","0,1068816861","0,05399939046","0,07355007125","0,176744154","0,07638190299","0,0251922567","0,05498074381","-0,07856812052","0,1722792183","0,1776796974","-0,003597815612","2,010008831","1,504548635","1,347117416","0,7109261939","-0,2871243694","-0,2345325907","0,1726447089","0,2108044787","0,2039144961","0,2085750315","0,2805867866","0,2222150579","1,372093023","0,2083333333","0,4827586207","-0,3604651163","0,9454545455","-0,4112149533"
ELVA,"Electrovaya, Inc",Industrials,Electrical Equipment & Parts,16635969,156694825,105174532,117552433,103538655,16635969,"-5,657228322","72,07741605","-18,56833687","-11,32418088","-64,73751097","-53,36623057",0,0,0,0,0,0,6,6,6,6,6,6,"6,630938308","6,630938308","6,630938308","6,630938308","6,630938308","6,630938308","-0,1791326729","-0,04913282274","-0,06201845185","-0,0865521719","-0,05994979755","0,01152067156","-6,257124861","-0,9160789845","-0,7061905686","-0,4290014164","0,03100031","0,02441883835","-0,2146280845","2,088833635","-0,2739114526","0,5742793792","1,77631242","0,02820181709","-20,54960189","2,644848982","-1,612626485","-3,072085587","17,11945382","6,839890523","0,3334086799","0,2980607391","0,2279782302","0,2064020487","0,257413642","0,3064208661","0,8869565217","1,360769231","-6,756929638","-0,1481481481","0,8590322581",0
