,Ticker,Country,Company,Sector,Industry,portfolio,year,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum_2024_cut
255,CHMG,USA,Chemung Financial Corp,Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,159259450.0,8.463705742,0.03070640056,5.0,-0.6234071129,0.1704738882,0.0790975764,0.007423043912,-3.463753689,0.9052821847,0.2492211838,1.5123634400529256,-0.1609272431008062,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,CLWT,Hong Kong,"Euro Tech Holdings Co., Ltd",Industrials,Pollution & Treatment Controls,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,11656497.0,14.37837479,0.1174824545,6.0,4.143894708,-0.1850416489,-0.08275693025,-0.2323122019,-5.270125224,0.2758853036,4.917322835,0.0172499539194408,0.78587344111349,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,CPSH,USA,CPS Technologies Corporation,Technology,Electronic Components,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,37764565.0,33.41833075,0.0,2.0,9.969920182,0.0443172988,0.1388073905,-0.02775253915,0.02941946041,0.1997719883,2.407867495,0.6074323787107996,1.9047619912629803,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,CREX,USA,Creative Realities Inc,Technology,Software - Application,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,14609246.0,-0.7807853663,0.0,3.0,-0.5846355669,-0.3183655471,-1.042637889,-0.4475283246,-0.621302999,0.4652002062,-16.5,0.3253762499252643,-0.1312500186264508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,CRVO,USA,CervoMed Inc,Healthcare,Biotechnology,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,254587480.0,-3.03599154,0.0,3.0,2.04818802,-0.3146977607,-0.5623579233,0.0,1.165530715,0.0,0.829480864,0.3683392916553724,0.7391304347826086,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,CVGW,USA,"Calavo Growers, Inc",Consumer Defensive,Food Distribution,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1221898570.0,-86.53734459,0.01641461349,6.0,6.256432514,0.01487187391,0.06934730832,-0.1140731089,17.23014195,0.08485978944,-1.152777778,0.5209272406849925,-0.1822392102338128,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,CZFS,USA,"Citizens Financial Services, Inc",Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,218911419.0,8.404923714,0.03099216641,5.0,-0.638153215,0.05156671823,0.06894894268,0.161327914,0.2022917725,0.871448151,0.1920152091,0.2264959022828294,-0.0546860130543332,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,DXR,USA,Daxor Corp,Healthcare,Medical Instruments & Supplies,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,100846975.0,-28.84897071,0.0,4.0,148.2155385,-0.04975001918,-0.1093768329,-23.40465424,0.2596057875,1.244594739,-2.583333333,0.5093291760587286,0.363832091315394,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,DYAI,USA,"Dyadic International Inc., DE",Healthcare,Biotechnology,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,148128981.0,-15.84909504,0.0,2.0,-9.85706708,-0.04448252575,-0.3524384898,-0.04708591402,2.071302452,0.1104860976,-0.09677419355,0.562212076337503,0.0208728906854882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,ELTK,Israel,Eltek Ltd,Technology,Electronic Components,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,24350230.0,8.670055548,0.0,2.0,3.267324022,0.09596884473,0.1068816861,0.05498074381,1.504548635,0.2108044787,0.2083333333,0.7621895288541535,0.3506847504760173,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,FIEE,Hong Kong,FiEE Inc,Technology,Communication Equipment,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,127620294.0,-23.74015798,0.0,4.0,-15.0581947,-0.08924391297,-0.4634137712,0.2758126822,-0.5390970668,0.2835441455,0.1607929515,0.917693777163633,2.2782608695652176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,FKWL,USA,Franklin Wireless Corp,Technology,Communication Equipment,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,272168281.0,10.52312994,0.0,2.0,4.262530874,0.3644251454,0.2516519257,1.058529267,-3.298227211,0.1934732969,4.714285714,0.0116427286602337,8.48535565274197,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,GAIA,USA,Gaia Inc,Communication Services,Entertainment,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,189705880.0,360.1916763,0.0,7.0,0.5535831827,-0.008965468397,-0.03838388284,0.2380184887,0.3272187753,0.8705463361,1.0269,0.8977160989569436,0.2455696245317866,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,GCBC,USA,Greene County Bancorp Inc,Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,217092057.0,10.15747317,0.01176538621,7.0,0.8951735476,0.1346185187,0.1213761188,0.1334394264,-0.8477902888,0.8001097411,0.07843137255,0.7625485646629251,-0.1037989856373384,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,GREE,USA,Greenidge Generation Holdings Inc,Financial,Capital Markets,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,300984960.0,-107.7020845,0.0,2.0,-9.172002328,-0.01139866122,-0.04401579356,3.531200721,1.629514964,0.3735706473,0.6504065041,0.3150686043935992,0.90909077857152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,HFBL,USA,Home Federal Bancorp Inc (Louisiana),Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,46482360.0,10.83351605,0.02738015758,8.0,-0.8403329928,-0.01846122709,0.07074994946,0.09010528235,-6.123809524,0.7054519609,-0.144,0.1390365124209223,-0.1670425895291337,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,HGBL,USA,Heritage Global Inc,Financial,Capital Markets,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,92536122.0,8.317664113,0.0,5.0,-1.065944989,0.1137902704,0.1957926711,0.000573219199,-3.485749883,0.3946835733,1.307692308,0.8370472980970751,2.126315858819809,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,IBIO,USA,iBio Inc,Healthcare,Biotechnology,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,226315950.0,-31.72132733,0.0,4.0,-4.707479807,-0.02780425757,-0.1564318829,-0.1883052527,1.891795178,0.5708180708,-0.1421276596,-0.4423593035602535,2.6333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,ICCC,USA,Immucell Corp,Healthcare,Biotechnology,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,42955644.0,-41.99540856,0.0,8.0,2.968733894,-0.06423591519,-0.03504234884,0.1179771187,1.690977383,0.4473341155,0.2631578947,0.0433416903857617,0.1631067301350801,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,INO,USA,Inovio Pharmaceuticals Inc,Healthcare,Biotechnology,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,21496414059.0,-105.5263281,0.0,1.0,-41.46880042,-0.01022163778,-0.2479677412,0.8023701765,1.415346994,1.0,-0.1030927835,-0.3814198394722686,1.8037382844379664,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,INOD,USA,Innodata Inc,Technology,Information Technology Services,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,137126900.0,211.3729335,0.0,5.0,23.36064213,0.03255708032,0.01822638158,0.0426438469,-2.974753337,0.3406936813,1.383757962,0.2684870656903064,3.4508194270488994,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,INTZ,USA,Intrusion Inc,Technology,Software - Infrastructure,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,6181448400.0,-39.67879104,0.0003827916072,2.0,-9.882501422,-0.02125460065,-0.3494027532,-0.5148427765,2.180544499,0.5907236743,-32.03448276,0.4715337844283291,2.18545448996804,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,IPM,USA,Intelligent Protection Management Corp,Technology,Software - Application,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.539322901,0.0,2.0,-0.05075382463,0.1097247738,0.1193359712,-0.1603641991,-2.611386586,0.7994896932,1.163934426,0.3332791635094728,0.4705882627933775,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,ISBA,USA,Isabella Bank Corp,Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,155962371.0,14.31118052,0.05471917585,9.0,-0.4398705152,0.1314633977,0.02884704573,-0.007676386596,-5.842395639,0.79551695,-0.1677018634,0.2294795506403409,-0.1441362297880823,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,KOSS,USA,Koss Corp,Technology,Consumer Electronics,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,27185632.0,-21.62937081,0.0,5.0,5.254458709,0.136788978,-0.02302121525,-0.1616267431,4.12846369,0.3092322286,-2.07337884,0.3744847664102277,1.4503311728820494,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,KRMD,USA,KORU Medical Systems Inc,Healthcare,Medical Instruments & Supplies,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,264644834.0,-208.2540352,0.0,3.0,14.739144,-0.007148785238,-0.0344754578,0.04376996023,-16.80658439,0.6177948886,-3.006944444,0.8858622665604322,-0.0804249161663855,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,LDWY,USA,Lendway Inc,Communication Services,Advertising Agencies,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,10195925.0,-2.209298834,0.001373099051,2.0,0.413836881,-0.1609468245,-0.5495787717,-0.1879412858,1.400511985,0.1633680357,0.1865443425,0.191503181526581,0.2632314581517618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,LFMD,USA,LifeMD Inc,Healthcare,Health Information Services,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,159774655.0,-1.589456233,0.01383503515,4.0,-0.1071443535,-0.1344152218,-168.721831,1.991031535,0.1411634967,0.7623958979,-10.77777778,0.8159271698570469,9.769231164243816,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,LINK,USA,Interlink Electronics,Technology,Electronic Components,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,26404000.0,233.6637168,0.0,4.0,9.704067035,-0.001931525526,0.01172083111,-0.05708418891,-10.63931298,0.5239547038,1.36695279,0.1973251111163897,0.8075946564973615,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,LIXT,USA,Lixte Biotechnology Holdings Inc,Healthcare,Biotechnology,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,40449200.0,-10.94939125,0.0,2.0,0.8159416048,-0.05962252304,-0.6418818872,0.0,0.0,0.0,-0.3136363636,-0.103746379478488,-0.3941176545386221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,LOAN,USA,Manhattan Bridge Capital Inc,Real Estate,REIT - Mortgage,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,50119913.0,11.86440469,0.08257003314,4.0,3.204573948,0.08395483411,-0.2167037918,-0.008465169835,4.697680313,0.9987624595,-0.06382978723,0.9115726394998032,-0.078932953734518,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,LWLG,USA,Lightwave Logic Inc,Basic Materials,Specialty Chemicals,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,92803245.0,-12.72103032,0.0,2.0,149.1867446,-0.05960333567,-0.9998819832,0.0,0.438892363,0.0,0.0952970297,0.6783748655088135,0.3428571623198844,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,MGYR,USA,Magyar Bancorp Inc,Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,56063645.0,17.97368454,0.0,4.0,-0.7125121079,0.01694511826,0.01616522484,-0.02134493835,1.433543506,0.746638433,-0.2549019608,0.1558037659287599,-0.2258066468678583,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,MNSB,USA,MainStreet Bancshares Inc,Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,127223179.0,8.748184132,0.004618342704,4.0,-0.8311438697,0.1144330773,0.07669859798,0.09184138202,-2.816233407,0.7165686176,0.09467455621,1.031110616852959,-0.2645020417625136,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,NAII,USA,"Natural Alternatives International, Inc",Consumer Defensive,Packaged Foods,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,65658719.0,9.832122573,0.0,5.0,1.665738115,0.1482824177,0.1236329011,0.5017328981,-0.9439720162,0.170524311,7.76,0.3554464346919804,0.3358585633570876,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,NBN,USA,Northeast Bank,Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,185654880.0,6.837993139,0.002302614336,5.0,-0.3604386378,0.09745590059,0.09269700713,0.1020073693,-2.327932652,0.7553291354,0.6644736842,1.2280944052058855,0.0231078396391164,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,NECB,USA,NorthEast Community Bancorp Inc,Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,222870000.0,13.49300835,0.006059320022,5.0,-0.3910540071,0.08656772583,0.06273821337,-0.1066149074,-2.261422233,0.7906733138,-0.2962962963,0.621797030477998,0.1628705755277173,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,NOTV,USA,Inotiv Inc,Healthcare,Diagnostics & Research,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,137157300.0,-11.07103095,0.0,3.0,-1.155933567,-0.09466377778,-0.07223715862,0.386394901,34.11890838,0.3015925516,-4.650459921,0.4618967689278657,1.1326924152628246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,OCC,USA,Optical Cable Corp,Technology,Communication Equipment,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,19712805.0,-3.208062361,0.0,3.0,3.437370136,-0.1895238754,-0.1717282319,-0.2249873815,-2.730579668,0.254825696,-0.07792207792,0.3205771520434474,-0.1458966640240129,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,OMEX,USA,"Odyssey Marine Exploration, Inc",Basic Materials,Other Industrial Metals & Mining,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,89537560.0,-5.051297691,0.0,2.0,220.4339772,-0.1227229379,1.161532918,-0.3366935818,-2.639936606,-4.359195165,-0.2589285714,0.3671821210821042,1.0909091500211363,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
