,Ticker,Country,Company,Sector,Industry,portfolio,year,n,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum12mo_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum12mo_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum12mo_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum12mo_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum12mo_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum12mo_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum12mo_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum12mo_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum12mo_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum12mo_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum12mo_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum12mo_2024_cut
2081,EWBC,USA,"East West Bancorp, Inc",Financial,Banks - Regional,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,7182868660.0,12.71204068,0.02192090614,6.0,0.5231982184,0.09568890749,0.08738881069,-0.1307476667,-4.467704639,0.7641782683,-0.1388286334,1.263106197288487,0.052694813238276,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,EXC,USA,Exelon Corp,Utilities,Utilities - Regulated Electric,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,29417470000.0,14.97063678,0.05077012702,5.0,0.7723131115,-0.1297496611,0.0196385148,-0.0406237296,3.68461172,0.2883561851,-0.3322259136,1.1962683782692296,-0.043123404231704,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,PTC,USA,PTC Inc,Technology,Software - Application,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,13967696970.0,73.20588668,0.0,8.0,5.56746793,0.02117156675,0.07475823307,0.1614996763,2.857744724,0.7707984353,5.869565217,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,MASI,USA,Masimo Corp,Healthcare,Medical Devices,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,14797936440.0,61.09191011,0.0,6.0,6.816894597,0.008937094706,0.1570030558,0.2195082941,-2.069890897,0.6496458862,0.2034883721,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,PEY,USA,Invesco High Yield Equity Dividend Achievers ETF,Financial,Exchange Traded Fund,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,806432000.0,,,,,,,,,,,1.0427431878470783,-0.0455571670070419,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,CRESY,Argentina,Cresud ADR,Industrials,Conglomerates,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,238915468.0,1.064734159,0.2476588575,6.0,0.5621537934,8.189336992,0.08617327697,0.7303961792,4.890573184,0.4255508001,1.107625744,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,PHO,USA,Invesco Water Resources ETF,Financial,Exchange Traded Fund,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1424588241.0,,,,,,,,,,,0.9915162704262904,0.1910911397009853,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,ADP,USA,Automatic Data Processing Inc,Technology,Software - Application,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,75025960000.0,26.00519441,0.02292576331,7.0,2.767451399,0.0375698772,0.2424933215,0.02924826457,0.1168528,0.4596156219,0.08782442748,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,MU,USA,Micron Technology Inc,Technology,Semiconductors,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,84201600000.0,19.13892817,0.0,7.0,11.81336805,0.001613960172,0.05752716185,-0.08420917713,-0.05143513203,0.3056682995,-0.5706521739,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,IBKR,USA,Interactive Brokers Group Inc,Financial,Capital Markets,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,21685102328.0,24.97376349,0.006570998568,6.0,1.110214105,1.646445829,0.07150428603,-0.0594636611,3.571248424,0.7446280992,0.1523809524,0.9405319404246776,0.3323866682912353,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,QVCGA,USA,QVC Group Inc,Consumer Cyclical,Internet Retail,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1356521739,7.710798817,4.0,1.22163327,13.20266272,0.1112841569,0.05342547184,3.305789213,0.3446427312,3.640877813,,,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,PGJ,USA,Invesco Golden Dragon China ETF,Financial,Exchange Traded Fund,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,335317436.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,ACWX,USA,iShares MSCI ACWI ex US ETF,Financial,Exchange Traded Fund,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,4466444776.0,,,,,,,,,,,0.8487395433250173,0.1073897059834922,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,NRIM,USA,"Northrim Bancorp, Inc",Financial,Banks - Regional,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,211231200.0,6.562144247,0.04097939076,7.0,-0.3743025674,-0.1840412055,0.1108022788,0.3035958633,-1.678432379,0.9394261803,0.6809210526,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,PAA,USA,Plains All American Pipeline LP,Energy,Oil & Gas Midstream,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,5949280000.0,-2.316108108,0.142197002,5.0,2.430485155,0.1293609303,-0.1114564153,-0.3082657638,-7.010596026,0.04851867754,-2.445283019,,,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,VOD,United Kingdom,Vodafone Group plc ADR,Communication Services,Telecom Services,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,48861850703.0,-32.6154057,0.07494009885,7.0,-0.2365579366,0.3981029554,-0.02417368088,0.02086765721,2.713434491,0.2687997488,0.765625,,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,NWBI,USA,Northwest Bancshares Inc,Financial,Banks - Regional,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1607563890.0,20.46528656,0.06079475135,4.0,-0.7805319391,0.08367405428,0.03394768481,0.09496000793,-3.335653479,0.7756625428,-0.4038461538,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,BANF,USA,Bancfirst Corp,Financial,Banks - Regional,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1922827212.0,19.25878236,0.0221449956,5.0,-0.1842132411,0.04609612853,0.09088063487,-0.02015252613,-11.19524293,0.8210476896,-0.2592592593,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,CASY,USA,"Casey's General Stores, Inc",Consumer Cyclical,Specialty Retail,central,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,6616620660.0,21.20747694,0.008212123069,7.0,5.958812449,0.01167668788,0.08543090231,-0.0189902394,2.051380905,0.2337454835,0.2885662432,0.837756856557973,0.13822414006769,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,GNSS,USA,Genasys Inc,Technology,Scientific & Technical Instruments,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,219614724.0,17.20638547,0.0,4.0,0.34956606,0.03317530099,0.08046734156,0.1630925661,-2.128360215,0.5263659614,3.196642686,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,UNB,USA,"Union Bankshares, Inc",Financial,Banks - Regional,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,115189515.0,8.984242545,0.04945097776,5.0,-0.5652891313,-0.07013885385,0.145460122,0.1409465247,-0.6333449034,0.8585837199,0.1974789916,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,RCAT,USA,Red Cat Holdings Inc,Industrials,Aerospace & Defense,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,78698265.0,-12.85842368,0.0,4.0,25.21802005,-0.03940051871,-0.7769968953,2.842327046,-0.2111613771,0.194486805,0.9543726236,1.5138086697893276,0.7791411680067717,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,STRR,USA,Star Equity Holdings Inc,Industrials,Conglomerates,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,51618000.0,-5.950054205,0.0,3.0,-3.441235369,-0.1677793829,-0.1044531714,0.07169495708,4.022597952,0.1789465604,0.10546875,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,KINS,USA,Kingstone Cos. Inc,Financial,Insurance - Property & Casualty,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,68959835.0,73.32132611,0.02745058106,6.0,1.268339026,-0.1902143204,0.003130657029,-0.09475067683,2.992656378,0.2520405554,1.164727273,0.765655529420283,-0.0950024836916676,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,CRIS,USA,Curis Inc,Healthcare,Biotechnology,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,749446425.0,-13.32788592,0.0,3.0,-67.80444234,-0.06627022073,-0.1266641908,0.08306677329,4.943370222,0.9507152746,0.3655136809,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,FSFG,USA,First Savings Financial Group Inc,Financial,Banks - Regional,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,154050426.0,3.869699886,0.01231889959,3.0,0.2794939863,-1.138893888,0.05119811798,1.012587958,6.048413646,0.9031712717,1.061674009,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,RFIL,USA,RF Industries Ltd,Industrials,Electrical Equipment & Parts,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,48435622.0,-511.4241748,0.009366243703,7.0,3.184810652,0.1040908321,-0.001726323088,-0.2219792137,-20.3180212,0.2224932627,-1.023333333,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,EDAP,France,EDAP TMS S.A. ADR,Healthcare,Medical Distribution,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,150782962.0,-72.35870702,0.0,4.0,2.367836279,0.01336910141,0.006403999524,-0.07234307853,-5.723978087,0.4411454083,-2.149312377,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,GREE,USA,Greenidge Generation Holdings Inc,Financial,Capital Markets,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,300984960.0,-107.7020845,0.0,2.0,-9.172002328,-0.01139866122,-0.04401579356,3.531200721,1.629514964,0.3735706473,0.6504065041,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,CODA,USA,Coda Octopus Group Inc,Industrials,Aerospace & Defense,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,67629331.0,17.72067122,0.0,5.0,,0.05799220112,0.07836842541,-0.2000693301,-3.406168829,0.6350812545,-0.387755102,0.6458405897317955,-0.2826854750567543,1.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,PEBK,USA,Peoples Bancorp Of North Carolina Inc,Financial,Banks - Regional,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,129635150.0,11.80492031,0.03275937789,7.0,-0.4544929421,0.04975069457,0.06137757722,0.01699025304,-6.458705419,0.8746632397,-0.1737288136,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,QMCO,USA,Quantum Corp,Technology,Computer Hardware,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,6171897600.0,-21.28982726,0.0,3.0,-12.38878331,-0.03438514245,1.169746787,0.0006680242376,6.405667856,0.4281137315,0.8833333333,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,INOD,USA,Innodata Inc,Technology,Information Technology Services,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,137126900.0,211.3729335,0.0,5.0,23.36064213,0.03255708032,0.01822638158,0.0426438469,-2.974753337,0.3406936813,1.383757962,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,AEHL,China,Antelope Enterprise Holdings Ltd,Industrials,Building Products & Equipment,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,7809024.0,-2.463817292,0.0,4.0,12.30915692,-0.0007545967343,-0.04519333939,-0.4413931211,-11.16368219,-0.142095973,-139.021322,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,OFLX,USA,Omega Flex Inc,Industrials,Specialty Industrial Machinery,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1473724000.0,74.01928679,0.007671721435,5.0,13.48192038,0.01272015656,0.4011484213,-0.04996408046,-0.8421550783,0.6290407955,0.1520467836,,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,PRTS,USA,CarParts.com Inc,Consumer Cyclical,Auto Parts,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,599552100.0,-346.6661401,6.291635973e-05,3.0,0.5547079689,-0.05495839351,0.002476826975,0.5815889146,-0.510221362,0.3500148687,0.9575,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,ARKR,USA,Ark Restaurants Corp,Consumer Cyclical,Restaurants,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,67248029.0,-8.593216724,0.04344048653,3.0,-5872.622825,-0.17410947,-0.0275647044,-0.344087611,-28.64038069,0.02561742887,-2.763157895,1.1664642305058923,-0.169204281113696,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,FORTY,Israel,Formula Systems (1985) Ltd. ADR,Technology,Information Technology Services,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1307125453.0,27.9406747,0.01143040339,4.0,2.266376568,0.1975090152,0.06923753488,0.1368531816,0.6299265197,0.2313608953,-0.5016556291,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,AMSC,USA,American Superconductor Corp,Industrials,Specialty Industrial Machinery,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,620231860.0,-19.96409913,0.0,6.0,6.52670762,-0.02307033898,-0.1735685045,0.3647827313,4.335118281,0.2003328551,-0.1728395062,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,DRS,USA,Leonardo DRS Inc,Industrials,Aerospace & Defense,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1413750000.0,17.18122059,0.0,7.0,4.814493634,0.04724720818,0.06681229155,0.02358142962,2.048034934,0.1778257739,0.09615384615,1.021274962247394,0.8175047212934685,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,CRWS,USA,"Crown Crafts, Inc",Consumer Cyclical,"Furnishings, Fixtures & Appliances",peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,71935200.0,7.394028349,0.1193101449,3.0,2.180891702,0.1613407921,0.1284232448,-0.03908039958,0.7876864487,0.2941577198,0.3,0.5188520269262165,0.2422776554059094,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,CRNT,Israel,Ceragon Networks Ltd,Technology,Communication Equipment,peripheral,2020,100,,,,,,,,,,,,,,,,,,,,,,,,,,,218365133.0,-13.19893107,0.0,6.0,1.37042097,0.04950439534,-0.04179799842,-0.07949352728,-4.032894737,0.2877537745,-8.478672986,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
