,Ticker,Country,Company,Sector,Industry,portfolio,year,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum12mo_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum12mo_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum12mo_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum12mo_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum12mo_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum12mo_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum12mo_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum12mo_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum12mo_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum12mo_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum12mo_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum12mo_2024_cut
712,QQQ,USA,Invesco QQQ Trust Series 1,Financial,Exchange Traded Fund,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254189633642.0,,,,,,,,,,,1.2544314185103125,0.5476254774616194,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
713,QTEC,USA,First Trust NASDAQ-100 Technology Sector Index Fund,Financial,Exchange Traded Fund,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608540900.0,,,,,,,,,,,1.531837743916694,0.6640644630874426,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
714,ROCK,USA,Gibraltar Industries Inc,Industrials,Building Products & Equipment,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410706540.0,21.88343282,0.0,6.0,4.124311125,0.08457354551,0.1074019347,-0.008798776373,-0.296361751,0.2627252246,0.40234375,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,RYAAY,Ireland,Ryanair Holdings Plc ADR,Industrials,Airlines,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6077026200.0,3.009244064,0.0,7.0,32.07353795,0.4998805058,0.1302920487,1.244412506,0.2116274309,0.2063070755,6.372093023,0.9663613825392676,0.7738758203008056,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
716,SFNC,USA,Simmons First National Corp,Financial,Banks - Regional,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496387840.0,14.31845582,0.04027933388,4.0,0.202157499,0.2026266489,0.03432021826,0.3158447092,3.188522215,0.5593561323,-0.3300970874,1.5934010725041554,-0.046222530781337,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
717,SIMO,Hong Kong,Silicon Motion Technology Corp ADR,Technology,Semiconductors,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047398320.0,37.62171467,0.008390421884,5.0,9.239096355,0.04965380285,0.0433080328,-0.3243177813,-3.756880179,0.4230515285,-0.6937984496,1.0318710063856318,-0.0336765603747361,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
718,TBBK,USA,Bancorp Inc,Financial,Banks - Regional,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064854761.0,10.9297716,0.0,6.0,-0.2848224943,0.08280189718,0.1876452134,0.4773756093,-3.426114498,0.7322028577,0.5374449339,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,TER,USA,"Teradyne, Inc",Technology,Semiconductor Equipment & Materials,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16583158240.0,37.31620405,0.004053453368,5.0,19.17240982,0.02541479073,0.1504114641,-0.1517401495,-1.054185461,0.5742066093,-0.3530805687,1.6274335701022968,0.245784641529249,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
720,TLT,USA,iShares 20+ Year Treasury Bond ETF,Financial,Exchange Traded Fund,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10847136000.0,,,,,,,,,,,0.1792405034848515,0.0162471944099009,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
721,TTWO,USA,"Take-Two Interactive Software, Inc",Communication Services,Electronic Gaming & Multimedia,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27409784999.0,-16.96102961,0.0,6.0,2.39228099,-0.01064684707,-0.07299229124,0.5264494408,4.56583691,0.4271668629,-2.963687151,1.1626746222634643,0.5882179076817631,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
722,VCSH,USA,Vanguard Short-Term Corporate Bond ETF,Financial,Exchange Traded Fund,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40850461347.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,VOD,United Kingdom,Vodafone Group plc ADR,Communication Services,Telecom Services,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23517187499.0,2.380059118,0.08816282773,7.0,-0.2365579366,0.4648424134,0.09435913413,0.01788705755,2.303971701,0.35339244,4.598958333,,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,VRSK,USA,Verisk Analytics Inc,Industrials,Consulting Services,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34543500146.0,57.00293947,0.005619227762,7.0,6.111563562,0.02371896596,0.2324277336,0.07384861834,1.961028018,0.6731185202,-0.305,0.6616266374344235,0.3498135157705067,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
725,VSEC,USA,VSE Corp,Industrials,Aerospace & Defense,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018054471.0,23.32909694,0.005954252937,8.0,6.78221003,-0.04435567931,0.06373108566,0.2853694387,4.052453955,0.11111718,0.2602739726,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,WTW,United Kingdom,Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24843600000.0,24.0056872,0.01389876017,6.0,1.703467302,0.04355208087,0.06588589459,0.06959169862,2.237246161,0.4364652536,0.1080178174,0.5262382999231487,-0.0018465981365535,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
727,XRAY,USA,DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7473900000.0,-57.15969697,0.01537425713,5.0,0.3476845144,0.03021836747,-0.01013985224,0.01096379398,7.891566265,0.5261034048,0.8594104308,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,ZBRA,USA,Zebra Technologies Corp,Technology,Communication Equipment,central,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14039950505.0,47.44311716,0.0,7.0,3.754838482,-0.006480021778,0.07196951698,-0.2070576025,2.992115637,0.4631326353,-0.350737798,1.680717986030351,0.0613520283767381,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
729,AACG,China,ATA Creativity Global ADR,Consumer Defensive,Education & Training Services,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17865981.0,-3.811513022,0.0,4.0,-1.616828031,0.05075254525,-0.2338043065,0.07155029236,1.92503491,0.5173618939,0.2894736842,0.2147418238085886,-0.1407407806406942,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
730,AEHL,China,Antelope Enterprise Holdings Ltd,Industrials,Building Products & Equipment,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7328050.0,-2.850401788,0.0,4.0,12.30915692,-1.488595836,-0.7643460118,0.7395393715,-0.1315267458,0.1039142408,-2304.352941,0.2145913999224878,-0.5534482824391332,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
731,AIRT,USA,Air T Inc,Industrials,Conglomerates,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47691799.0,-5.798609451,0.0,5.0,2.182492877,0.2206500036,-0.02660011106,0.3966974819,177.7516869,0.1974139081,-2.142857143,0.4990581911317265,-0.3093583942478043,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
732,ANIX,USA,Anixa Biosciences Inc,Healthcare,Biotechnology,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122010480.0,-9.97826929,0.0,1.0,5.871145853,-0.06342393214,-0.4676378153,0.0,0.0674874601,0.2333333333,0.2888888889,0.9749123183254776,-0.067307630586904,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
733,ARKR,USA,Ark Restaurants Corp,Consumer Cyclical,Restaurants,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50708280.0,-9.257631579,0.0410355537,3.0,-5872.622825,0.08252665307,0.03205585366,0.006092315733,148.1577287,0.09506312469,-1.639534884,0.4373462270498897,-0.1146412132525876,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
734,ARTW,USA,Art's-way Manufacturing Co. Inc,Industrials,Farm & Heavy Construction Machinery,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10396947.0,38.59852747,0.0,6.0,3.519476123,-0.0870462808,0.0542169377,0.1807212638,3.278339536,0.2834745943,1.567307692,0.5098866990422276,0.0894736627462495,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
735,ASRV,USA,Ameriserv Financial Inc,Financial,Banks - Regional,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55556280.0,-16.59991632,0.03705216037,6.0,-0.8874380845,0.0883454572,-0.01446743746,0.1748897338,-43.87597234,0.5822729097,-1.465116279,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,ATLC,USA,Atlanticus Holdings Corp,Financial,Credit Services,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564719781.0,5.453543488,0.04441316921,4.0,0.3627098823,0.8118196013,0.03854869025,-0.02333500705,12.72222683,0.6951041761,-0.2727272727,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,BHRB,USA,Burke & Herbert Financial Services Corp,Financial,Banks - Regional,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467265859.0,20.5924599,0.03369898526,7.0,0.4647297397,0.0604771273,0.03867405198,0.273039631,17.88214656,0.6712451165,-0.4872665535,0.5194291589484235,-0.0778179983557895,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
738,BMRA,USA,Biomerica Inc,Healthcare,Medical Devices,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168216460.0,-21.72700115,0.0,4.0,-10.50973144,-0.03578915612,-0.5640324848,-0.7170852478,1.256839348,0.08353624274,-0.3888888889,0.2829068589021284,-0.6212121157387838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
739,BVFL,USA,BV Financial Inc,Financial,Banks - Regional,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152384349.0,9.645751806,0.0,6.0,0.3388814903,0.1137471342,0.05452766164,0.2119992778,-1.854782962,0.8053758406,0.1136363636,0.3012927079581481,-0.1316734956745464,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
740,BYRN,USA,Byrna Technologies Inc,Industrials,Aerospace & Defense,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140805241.0,-15.65305181,0.0,5.0,15.94738559,0.02330971421,-0.1757988807,-0.1122491465,2.848651961,0.5545211519,-0.05714285714,0.4186440229764341,-0.1849490124848616,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
741,CHMG,USA,Chemung Financial Corp,Financial,Banks - Regional,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236201400.0,9.426144,0.02478213785,5.0,-0.6234071129,0.1290835362,0.08940289594,0.3401628888,0.1151502784,0.6933648664,-0.1386623165,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,CLWT,Hong Kong,"Euro Tech Holdings Co., Ltd",Industrials,Pollution & Treatment Controls,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12807599.0,6.804731937,0.0,6.0,4.143894708,-0.006833319276,-0.01438683408,0.2000802729,-2.961560862,0.2152173913,4.031446541,0.2161854216568236,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,CODA,USA,Coda Octopus Group Inc,Industrials,Aerospace & Defense,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66972867.0,23.51606642,0.0,5.0,,0.003532654707,0.05151472442,-0.1292963408,-5.979521674,0.6733668739,-0.2631578947,,,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,CPSH,USA,CPS Technologies Corporation,Technology,Electronic Components,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34120155.0,24.85953119,0.0,2.0,9.969920182,0.01612154269,0.06723245684,0.03624789116,-3.850523152,0.2477404341,-0.3753333333,0.8507984969531919,-0.1296296803221935,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
745,CREX,USA,Creative Realities Inc,Technology,Software - Application,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24565303.0,-6.813224379,0.0,3.0,-0.5846355669,0.05697026152,0.02457325422,0.04189158016,3.468294135,0.4911437807,-1.416666667,1.2403703644470183,0.3801168669289736,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
746,CRNT,Israel,Ceragon Networks Ltd,Technology,Communication Equipment,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183717013.0,29.38495046,0.0,6.0,1.37042097,0.09841641282,0.05124021631,0.1761882015,0.7262869045,0.3452656987,1.828213879,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,CRVO,USA,CervoMed Inc,Healthcare,Biotechnology,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213610945.0,-9.348350479,0.0,3.0,2.04818802,-0.3669255392,-1.05912083,0.0,0.9974338577,0.0,0.9267857143,0.3919800696866789,-0.000654893816768,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
748,CRWS,USA,"Crown Crafts, Inc",Consumer Cyclical,"Furnishings, Fixtures & Appliances",peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50795360.0,10.29867611,0.05578515805,3.0,2.180891702,0.1190117743,0.06792844846,-0.1408768315,3.273612238,0.2641866414,-0.4285714286,0.1924314135054836,0.0028390176969124,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
749,CYRX,USA,CryoPort Inc,Industrials,Integrated Freight & Logistics,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758468903.0,-20.32553504,0.0,5.0,0.8005431891,-0.06016895861,-0.03475608428,0.06589610436,-59.74737353,0.437771044,0.8495145631,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,CZFS,USA,"Citizens Financial Services, Inc",Financial,Banks - Regional,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304192413.0,15.76472068,0.03028290926,5.0,-0.638153215,0.08518960242,0.02742085962,0.4901229926,10.64241372,0.6223697584,-0.4394366197,0.748359721696701,-0.1229367742288715,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
751,DXR,USA,Daxor Corp,Healthcare,Medical Instruments & Supplies,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44460048.0,158.4237742,0.0,4.0,148.2155385,-0.08221016765,0.009484599671,98.89040828,2.291681325,0.9948807845,-0.899,0.3371530534731106,0.0278372831514137,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
752,DYAI,USA,"Dyadic International Inc., DE",Healthcare,Biotechnology,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46385808.0,-6.823101645,0.0,2.0,-9.85706708,-0.1450790973,-1.368085753,-0.01074871779,0.7823099864,0.3183921242,0.2941176471,0.8941721473280371,0.2880000114440917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
